state_id,instance_id,data_origin,target_set_id,generator_order_index,all_origin_rules,all_origin_destroy_operators,all_origin_families,current_stored_first_origin_destroy_operator,origin_rule_count,origin_destroy_operator_count,cross_destroy_duplicate,stored_metadata_match
CB1_CAUR_M_CF1_RI2_TI2_R12__seed691202__it0000271,CB1_CAUR_M_CF1_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,ts_33415f4b2ffe27a52be5,17,"[""related_replace_50""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed691202__it0000271,CB1_CAUR_M_CF1_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,ts_a9731338ece8f53b01f9,18,"[""near_same_product""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed691202__it0000271,CB1_CAUR_M_CF1_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,ts_0fbc21790840d95db296,19,"[""near_precedence_neighbor""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed691202__it0000271,CB1_CAUR_M_CF1_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,ts_f2ef5ec5bbc25a0f6f80,20,"[""near_same_island_chain""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed691202__it0000271,CB1_CAUR_M_CF1_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,ts_3af897b581f5fe92b669,21,"[""near_high_W_delay""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed691202__it0000271,CB1_CAUR_M_CF1_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,ts_7f934b6d3b8e454aa386,22,"[""near_high_F_delay""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed691202__it0000271,CB1_CAUR_M_CF1_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,ts_eb8b1a30fcbde18d41ef,23,"[""near_low_slack""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed691202__it0000303,CB1_CAUR_M_CF1_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,ts_b8797d781cc6aaaf6491,0,"[""operator_random""]","[""random""]","[""ORIGINAL_OPERATOR""]",random,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed691202__it0000303,CB1_CAUR_M_CF1_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,ts_bc8c162fb7675bc45127,1,"[""operator_critical""]","[""critical""]","[""ORIGINAL_OPERATOR""]",critical,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed691202__it0000303,CB1_CAUR_M_CF1_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,ts_db470dc799272a24718b,2,"[""operator_overloaded_island""]","[""overloaded_island""]","[""ORIGINAL_OPERATOR""]",overloaded_island,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed691202__it0000303,CB1_CAUR_M_CF1_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,ts_21809e2279a667798083,3,"[""operator_high_reconfiguration""]","[""high_reconfiguration""]","[""ORIGINAL_OPERATOR""]",high_reconfiguration,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed691202__it0000303,CB1_CAUR_M_CF1_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,ts_f66adb10ef56123b53e8,4,"[""operator_w_bottleneck""]","[""w_bottleneck""]","[""ORIGINAL_OPERATOR""]",w_bottleneck,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed691202__it0000303,CB1_CAUR_M_CF1_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,ts_9149eab2d64b7f2ff1e0,5,"[""operator_f_bottleneck""]","[""f_bottleneck""]","[""ORIGINAL_OPERATOR""]",f_bottleneck,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed691202__it0000303,CB1_CAUR_M_CF1_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,ts_b2179dfd8f88517e7919,6,"[""operator_related""]","[""related""]","[""ORIGINAL_OPERATOR""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed691202__it0000303,CB1_CAUR_M_CF1_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,ts_8cac1039bc112d0a8078,7,"[""related_variant_1""]","[""related""]","[""RELATED_VARIANT""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed691202__it0000303,CB1_CAUR_M_CF1_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,ts_2371530e886d0fac7d75,8,"[""related_variant_2"",""related_variant_3"",""related_variant_4""]","[""related""]","[""RELATED_VARIANT""]",related,3,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed691202__it0000303,CB1_CAUR_M_CF1_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,ts_8b6f7c63fd62a2d13a98,9,"[""matched_random_1""]","[""random""]","[""MATCHED_RANDOM""]",random,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed691202__it0000303,CB1_CAUR_M_CF1_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,ts_3050bc8c3635f86b93a6,10,"[""matched_random_2""]","[""random""]","[""MATCHED_RANDOM""]",random,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed691202__it0000303,CB1_CAUR_M_CF1_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,ts_46233782672abdb8a857,11,"[""matched_random_3""]","[""random""]","[""MATCHED_RANDOM""]",random,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed691202__it0000303,CB1_CAUR_M_CF1_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,ts_4d8695e40bf6e96a20fa,12,"[""one_operation_swap""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed691202__it0000303,CB1_CAUR_M_CF1_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,ts_6e24ef51187fe4eaec8f,13,"[""two_operation_swap""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed691202__it0000303,CB1_CAUR_M_CF1_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,ts_5d58b1aff4e09c7b7506,14,"[""related_replace_25""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed691202__it0000303,CB1_CAUR_M_CF1_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,ts_e25e54bdbf13eb66f90b,15,"[""related_replace_50""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed691202__it0000303,CB1_CAUR_M_CF1_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,ts_a2374ab681163203a332,16,"[""near_same_product""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed691202__it0000303,CB1_CAUR_M_CF1_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,ts_ffa252d83cdb9e3fdac8,17,"[""near_precedence_neighbor""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed691202__it0000303,CB1_CAUR_M_CF1_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,ts_8baa059e7746ef74c117,18,"[""near_same_island_chain""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed691202__it0000303,CB1_CAUR_M_CF1_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,ts_32faf58ea56c55d31a94,19,"[""near_high_W_delay""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed691202__it0000303,CB1_CAUR_M_CF1_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,ts_90885fd53b08161d8f17,20,"[""near_high_F_delay""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed691202__it0000303,CB1_CAUR_M_CF1_RI2_TI2_R12,ORIGINAL_PHASE6J_CAUR,ts_1155aa3b6452aac2948d,21,"[""near_low_slack""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000027,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_6fe1e09d060236997743,0,"[""operator_random""]","[""random""]","[""ORIGINAL_OPERATOR""]",random,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000027,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_fe0f23c9fa5ec81b43ed,1,"[""operator_critical""]","[""critical""]","[""ORIGINAL_OPERATOR""]",critical,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000027,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_54c4c5275bdeed783492,2,"[""operator_overloaded_island""]","[""overloaded_island""]","[""ORIGINAL_OPERATOR""]",overloaded_island,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000027,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_ea18e025d2e6c4714457,3,"[""operator_high_reconfiguration""]","[""high_reconfiguration""]","[""ORIGINAL_OPERATOR""]",high_reconfiguration,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000027,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_685964e83048e53ab052,4,"[""operator_w_bottleneck""]","[""w_bottleneck""]","[""ORIGINAL_OPERATOR""]",w_bottleneck,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000027,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_a4c0b7866401a77c6d6d,5,"[""operator_f_bottleneck""]","[""f_bottleneck""]","[""ORIGINAL_OPERATOR""]",f_bottleneck,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000027,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_ef97c7ea30361e37d256,6,"[""operator_related""]","[""related""]","[""ORIGINAL_OPERATOR""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000027,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_2bfa265e997025c20d8a,7,"[""related_variant_1""]","[""related""]","[""RELATED_VARIANT""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000027,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_63990d2c728a85f617db,8,"[""related_variant_2""]","[""related""]","[""RELATED_VARIANT""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000027,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_c85409c2d20367d46737,9,"[""related_variant_3""]","[""related""]","[""RELATED_VARIANT""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000027,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_6960518662246fe73d34,10,"[""related_variant_4""]","[""related""]","[""RELATED_VARIANT""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000027,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_6bbbc4564d20c3451c3a,11,"[""matched_random_1""]","[""random""]","[""MATCHED_RANDOM""]",random,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000027,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_897f9ff2000fa0411dd1,12,"[""matched_random_2""]","[""random""]","[""MATCHED_RANDOM""]",random,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000027,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_70fb594336e7734ef305,13,"[""matched_random_3""]","[""random""]","[""MATCHED_RANDOM""]",random,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000027,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_8f9bc1604ed04c946fe2,14,"[""one_operation_swap""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000027,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_26872e3e4d811ba0174d,15,"[""two_operation_swap""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000027,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_0ed608f27e8237856ac1,16,"[""related_replace_25""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000027,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_a1885910dd2145d77838,17,"[""related_replace_50""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000027,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_885a96e5bd7ad6bb2fe8,18,"[""near_same_product""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000027,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_119a141117d2202ac2ae,19,"[""near_precedence_neighbor""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000027,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_83021f8186c24012b818,20,"[""near_same_island_chain""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000027,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_34f9c979372b4b47f594,21,"[""near_high_W_delay""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000027,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_8dd2eb0fefc6a5fce3f0,22,"[""near_high_F_delay""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000027,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_fec7b11324ca03775417,23,"[""near_low_slack""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000103,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_991204527e9789752480,0,"[""operator_random""]","[""random""]","[""ORIGINAL_OPERATOR""]",random,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000103,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_cb17d31387e4f7f1bd09,1,"[""operator_critical""]","[""critical""]","[""ORIGINAL_OPERATOR""]",critical,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000103,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_48cbf69aedb9b79fed9d,2,"[""operator_overloaded_island""]","[""overloaded_island""]","[""ORIGINAL_OPERATOR""]",overloaded_island,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000103,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_91475cd6bd6095300dad,3,"[""operator_high_reconfiguration""]","[""high_reconfiguration""]","[""ORIGINAL_OPERATOR""]",high_reconfiguration,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000103,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_4e885df5ecb38e39482c,4,"[""operator_w_bottleneck""]","[""w_bottleneck""]","[""ORIGINAL_OPERATOR""]",w_bottleneck,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000103,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_32055f41e41161eec7b6,5,"[""operator_f_bottleneck""]","[""f_bottleneck""]","[""ORIGINAL_OPERATOR""]",f_bottleneck,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000103,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_2f6be7001422d103e14e,6,"[""operator_related""]","[""related""]","[""ORIGINAL_OPERATOR""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000103,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_e02882427aa4218671d7,7,"[""related_variant_1""]","[""related""]","[""RELATED_VARIANT""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000103,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_8a250001a23efdedb718,8,"[""related_variant_2""]","[""related""]","[""RELATED_VARIANT""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000103,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_d959575130cb528da7c4,9,"[""related_variant_3""]","[""related""]","[""RELATED_VARIANT""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000103,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_77b6df0839b5568f1029,10,"[""related_variant_4""]","[""related""]","[""RELATED_VARIANT""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000103,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_0c900957e5897faea258,11,"[""matched_random_1""]","[""random""]","[""MATCHED_RANDOM""]",random,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000103,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_474bffc7709059dc67b8,12,"[""matched_random_2""]","[""random""]","[""MATCHED_RANDOM""]",random,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000103,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_3cd4deeb7dd76279799f,13,"[""matched_random_3""]","[""random""]","[""MATCHED_RANDOM""]",random,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000103,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_33f310c0b27be242e22c,14,"[""one_operation_swap""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000103,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_b0ec35335ae4ab724cb6,15,"[""two_operation_swap""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000103,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_257cb66ab264406a6cf0,16,"[""related_replace_25""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000103,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_fddb70c580673fc07a4a,17,"[""related_replace_50""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000103,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_f1428394c23e078b5eed,18,"[""near_same_product""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000103,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_623161b3d00a205737a4,19,"[""near_precedence_neighbor""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000103,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_24f2e6633ed56fbaaf7f,20,"[""near_same_island_chain""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000103,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_49e51ea5acb047267a44,21,"[""near_high_W_delay""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000103,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_c778b4e8755331904af9,22,"[""near_high_F_delay""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000103,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_cbb528b1878c3fe11c2d,23,"[""near_low_slack""]","[""related""]","[""STRUCTURED_NEAR_NEIGHBOR""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000187,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_d8a682f22386d90cb2ff,0,"[""operator_random""]","[""random""]","[""ORIGINAL_OPERATOR""]",random,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000187,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_362e3c653fe87e487165,1,"[""operator_critical""]","[""critical""]","[""ORIGINAL_OPERATOR""]",critical,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000187,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_9a009456ee4e12c7fbf4,2,"[""operator_overloaded_island""]","[""overloaded_island""]","[""ORIGINAL_OPERATOR""]",overloaded_island,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000187,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_a42e2b14df91a2cb5a4f,3,"[""operator_high_reconfiguration""]","[""high_reconfiguration""]","[""ORIGINAL_OPERATOR""]",high_reconfiguration,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000187,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_2ae249114ca5f2eeaa84,4,"[""operator_w_bottleneck""]","[""w_bottleneck""]","[""ORIGINAL_OPERATOR""]",w_bottleneck,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000187,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_1d8ce96b7b377e64e038,5,"[""operator_f_bottleneck""]","[""f_bottleneck""]","[""ORIGINAL_OPERATOR""]",f_bottleneck,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000187,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_2dff82cb756b5680bcaa,6,"[""operator_related""]","[""related""]","[""ORIGINAL_OPERATOR""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000187,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_b7c3b57a45b07c48b5c2,7,"[""related_variant_1""]","[""related""]","[""RELATED_VARIANT""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000187,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_c351ae3745a3a2900ada,8,"[""related_variant_2""]","[""related""]","[""RELATED_VARIANT""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000187,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_6e7159d84a27fd8e169a,9,"[""related_variant_3""]","[""related""]","[""RELATED_VARIANT""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000187,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_8cb34513e742712badf6,10,"[""related_variant_4""]","[""related""]","[""RELATED_VARIANT""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000187,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_75617e975b126267ccaa,11,"[""matched_random_1""]","[""random""]","[""MATCHED_RANDOM""]",random,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000187,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_4f554ffbc7373e725df9,12,"[""matched_random_2""]","[""random""]","[""MATCHED_RANDOM""]",random,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000187,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_a6ecf6f0577bd3702d57,13,"[""matched_random_3""]","[""random""]","[""MATCHED_RANDOM""]",random,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000187,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_e326c51a06be0b1b8e9a,14,"[""one_operation_swap""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
CB1_CAUR_M_CF1_RI2_TI2_R12__seed721201__it0000187,CB1_CAUR_M_CF1_RI2_TI2_R12,NEW_ALNS_EXPANSION,ts_0609c83821345f922eca,15,"[""two_operation_swap""]","[""related""]","[""LOCAL_PERTURBATION""]",related,1,1,False,True
