instance_id,seed,scale,iterations,decoder_evaluations,critic_calls,refresh_count,guided_iterations,guided_iterations_per_critic_call,runtime_preparation_seconds,refresh_seconds,refresh_budget_share,decoder_evaluations_per_second,new_best_events,new_best_events_per_1000_evaluations,h1_to_final_improvement,improvement_per_second,improvement_per_1000_evaluations,best_found_seconds,budget_overshoot_seconds,refresh_p50_ms,refresh_p90_ms,refresh_p99_ms,refresh_max_ms
CB1_CAUR_S_CF1_RI2_TI2_R12_C02,746102,S,5807,46454,291,291,5807,19.9553264604811,0.00039907399332150817,3.447111338668037,0.030777779809536047,414.76031514883505,5,0.10763335773022775,129.0,1.1517647706160874,2.776940629439876,26.441821392974816,0.0020366059616208076,11.518831015564501,12.32105097733438,12.926774058723822,17.051875009201467
CB1_CAUR_S_CF1_RI2_TI2_R12_C02,746103,S,5887,47096,295,295,5887,19.955932203389832,0.0004019309999421239,3.6536299678846262,0.03262169614182702,420.4928632598203,6,0.12739935450993714,120.0,1.0714103871067275,2.547987090198743,107.9840235140291,0.0019009000388905406,11.499046988319606,12.261103198397905,24.25510650151419,69.81599202845246
CB1_CAUR_S_CF2_RI2_TI2_R12,746101,S,5690,45514,285,285,5690,19.964912280701753,0.00035885802935808897,3.4952683419687673,0.02912723618307306,379.27636289746164,14,0.30759766225776686,248.0,2.0666286856477236,5.4488728742804415,41.5056593749905,0.002205390017479658,11.97753200540319,12.791242229286581,13.346860748715699,13.940288976300508
CB1_CAUR_S_CF2_RI2_TI2_R12,746102,S,5841,46722,293,293,5841,19.935153583617748,0.00044993398478254676,3.58236719755223,0.029853059979601918,389.3453303120551,20,0.42806386712897565,316.0,2.63330175032339,6.763409100637815,117.0542010430363,0.0014392430312000215,11.94014004431665,12.740345008205622,13.28755093505606,13.466906966641545
CB1_CAUR_S_CF2_RI2_TI2_R12,746103,S,5751,46009,288,288,5751,19.96875,0.0004223079886287451,3.554163157765288,0.029618026314710732,383.4038197822001,23,0.49990219304918604,260.0,2.1666411602810762,5.6510682692516685,117.44882245897315,0.0014126779860816896,12.027746968669817,12.844155309721828,13.269849490607156,17.06985803321004
CB1_CAUR_S_CF2_RI2_TI2_R12_C02,746101,S,5616,44924,281,281,5616,19.98576512455516,0.00033454899676144123,3.587355623487383,0.028471076376883994,356.53415213764106,16,0.3561570652657822,243.0,1.9285415138778108,5.409135428724067,107.45137868396705,0.001954456965904683,12.2251320281066,12.977642007172108,14.944058377295729,69.89130401052535
CB1_CAUR_S_CF2_RI2_TI2_R12_C02,746102,S,5596,44766,280,280,5596,19.985714285714284,0.0004310029908083379,3.4852605671039782,0.027660798151618874,355.282909527293,19,0.42442925434481527,262.0,2.079348664078782,5.852656033596927,120.23308082600124,0.000994699017610401,12.142482009949163,12.934782769298181,13.300648496951903,13.986724021378905
CB1_CAUR_S_CF2_RI2_TI2_R12_C02,746103,S,5662,45296,284,284,5662,19.93661971830986,0.0014684490161016583,3.6349619638640434,0.028848904475111455,359.48886365029506,19,0.41946308724832215,290.0,2.301566815140091,6.402331331684917,110.0095216120244,0.0011215370032005012,12.083783018169925,12.925005494616926,13.753959084860984,70.8347229519859
CB1_CAUR_S_CF3_RI2_TI2_R12,746101,S,5722,45773,287,287,5722,19.937282229965156,0.00033000699477270246,3.660275858885143,0.030002261138402812,375.18502881593713,32,0.6991020907521902,326.0,2.6721062502784503,7.122102549537937,120.43639521498699,0.0011367310071364045,12.057292042300105,12.848653609398752,13.622307741316034,69.36937401769683
CB1_CAUR_S_CF3_RI2_TI2_R12,746102,S,5586,44685,280,280,5586,19.95,0.0004154980415478349,3.6780272694304585,0.030147764503528348,366.2617448812345,14,0.31330424079668795,366.0,2.999928356865432,8.190668009399127,39.5312962300377,0.002913557051215321,12.208314961753786,13.066403014818206,29.37460285785977,70.41301601566374
CB1_CAUR_S_CF3_RI2_TI2_R12,746103,S,5575,44597,279,279,5575,19.982078853046595,0.0010792129905894399,3.481201359536499,0.02853443737324999,365.5433341874022,15,0.3363454940915308,358.0,2.9343792999325062,8.027445792317868,46.0590461170068,0.001951147976797074,12.176139047369361,12.974789156578481,13.323336619650936,13.738615962211043
CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746101,S,5661,45287,284,284,5661,19.933098591549296,0.00034576200414448977,3.5631271673482843,0.028278787042446702,359.41735985551816,8,0.17665113608761895,183.0,1.4523677181875554,4.040894738004284,75.66464957298012,0.001148130977526307,12.211271532578394,13.05039095459506,13.346441091853196,13.909765984863043
CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746102,S,5651,45204,283,283,5651,19.968197879858657,0.0005576930125243962,3.6722344618174247,0.02914471795093194,358.75373940442796,17,0.37607291390142467,261.0,2.071381426080783,5.773825325192461,110.31891950097634,0.0028678029775619507,12.24818400805816,13.05615761084482,13.676166343502702,71.66030799271539
CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746103,S,5635,45076,282,282,5635,19.9822695035461,0.0010488220141269267,3.5753547936328687,0.028375831695498958,357.73815648977137,16,0.3549560741858195,222.0,1.7618659761453823,4.925015529328245,106.01264230301604,0.0027737669879570603,12.355809012660757,13.155555998673663,13.519529096083716,13.97455797996372
