instance_id,method,makespan,runtime_seconds,inference_seconds,feasible,suite,scale,CF_level,training_seed,gap_to_h1_percent
CB1_CORE_S_CF1_R01,H2,2370.0,0.012152578012319282,0.012152578012319282,True,CORE,S,CF1,NA,27.69396551724138
CB1_CORE_S_CF1_R01,PPO,2893.0,2.66725851999945,2.2943968179170042,True,CORE,S,CF1,520101,55.872844827586206
CB1_CORE_S_CF1_R01,PPO,2637.0,2.6131886939983815,2.24268871100503,True,CORE,S,CF1,520102,42.07974137931034
CB1_CORE_S_CF1_R01,PPO,3096.0,2.708121610019589,2.276799650018802,True,CORE,S,CF1,520103,66.8103448275862
CB1_CORE_S_CF1_R02,BC,3285.0,1.12127217600937,0.7110899549443275,True,CORE,S,CF1,BC,47.77327935222672
CB1_CORE_S_CF1_R02,H1,2223.0,0.021706608997192234,0.021706608997192234,True,CORE,S,CF1,NA,0.0
CB1_CORE_S_CF1_R02,H2,3124.0,0.013536976999603212,0.013536976999603212,True,CORE,S,CF1,NA,40.53081421502474
CB1_CORE_S_CF1_R02,PPO,2444.0,2.8839554109727032,2.4648943838546984,True,CORE,S,CF1,520101,9.941520467836257
CB1_CORE_S_CF1_R02,PPO,3299.0,2.801620782993268,2.3789402641705237,True,CORE,S,CF1,520102,48.403058929374716
CB1_CORE_S_CF1_R02,PPO,3369.0,2.8693956109927967,2.4043111731589306,True,CORE,S,CF1,520103,51.55195681511471
CB1_CORE_S_CF1_R03,BC,2253.0,1.0357200760045089,0.6535573568253312,True,CORE,S,CF1,BC,17.038961038961038
CB1_CORE_S_CF1_R03,H1,1925.0,0.018206434993771836,0.018206434993771836,True,CORE,S,CF1,NA,0.0
CB1_CORE_S_CF1_R03,H2,2486.0,0.011663691024295986,0.011663691024295986,True,CORE,S,CF1,NA,29.142857142857142
CB1_CORE_S_CF1_R03,PPO,1969.0,2.606683845981024,2.235796616936568,True,CORE,S,CF1,520101,2.2857142857142856
CB1_CORE_S_CF1_R03,PPO,2177.0,2.5467190300114453,2.1883903271518648,True,CORE,S,CF1,520102,13.090909090909092
CB1_CORE_S_CF1_R03,PPO,2237.0,2.619528112001717,2.1956260130391456,True,CORE,S,CF1,520103,16.207792207792206
CB1_CORE_S_CF1_R04,BC,2982.0,1.069018253008835,0.6797926119470503,True,CORE,S,CF1,BC,48.87668497254119
CB1_CORE_S_CF1_R04,H1,2003.0,0.02115538701764308,0.02115538701764308,True,CORE,S,CF1,NA,0.0
CB1_CORE_S_CF1_R04,H2,3200.0,0.013372937013627961,0.013372937013627961,True,CORE,S,CF1,NA,59.760359460808786
CB1_CORE_S_CF1_R04,PPO,2880.0,2.720554497995181,2.3539566669787746,True,CORE,S,CF1,520101,43.78432351472791
CB1_CORE_S_CF1_R04,PPO,3155.0,2.65508998700534,2.2944786429288797,True,CORE,S,CF1,520102,57.51372940589116
CB1_CORE_S_CF1_R04,PPO,3050.0,2.7294836030050647,2.3085102461336646,True,CORE,S,CF1,520103,52.27159261108338
CB1_CORE_S_CF1_R05,BC,2771.0,1.0443528460164089,0.6677036950422917,True,CORE,S,CF1,BC,52.672176308539946
CB1_CORE_S_CF1_R05,H1,1815.0,0.02026629200554453,0.02026629200554453,True,CORE,S,CF1,NA,0.0
CB1_CORE_S_CF1_R05,H2,2660.0,0.012444827996660024,0.012444827996660024,True,CORE,S,CF1,NA,46.5564738292011
CB1_CORE_S_CF1_R05,PPO,2054.0,2.664983945986023,2.2935202630760614,True,CORE,S,CF1,520101,13.168044077134986
CB1_CORE_S_CF1_R05,PPO,2310.0,2.5822386819927488,2.2259701436560135,True,CORE,S,CF1,520102,27.272727272727273
CB1_CORE_S_CF1_R05,PPO,2526.0,2.6063899579748977,2.1899371761246584,True,CORE,S,CF1,520103,39.17355371900826
