scale,CF_level,RI_level,TI_level,search_stage,bottleneck_proxy,arm_count,state_count,positive_fraction,mean_absolute_improvement,mean_relative_improvement,best_arm_fraction,mean_runtime,mean_decoder_evaluations
S,CF3,RI1,TI3,20-40%,RECONFIGURATION,550,40,0.02,-176.82181818181817,-0.06446455759945495,0.07272727272727272,0.03938352536184043,8.0
S,CF3,RI1,TI3,40-60%,RECONFIGURATION,540,40,0.025925925925925925,-193.4425925925926,-0.07091004127294451,0.07407407407407407,0.0376736636222328,8.0
S,CF3,RI1,TI3,60-80%,CROSS_RESOURCE_SYNCHRONIZATION,546,40,0.01098901098901099,-239.93956043956044,-0.0885385831880297,0.07326007326007326,0.0353203533681513,8.0
S,CF3,RI1,TI3,80-100%,CROSS_RESOURCE_SYNCHRONIZATION,543,40,0.0055248618784530384,-243.00920810313076,-0.08967129450300028,0.07366482504604052,0.032537529335181205,8.0
S,CF3,RI2,TI1,0-20%,CROSS_RESOURCE_SYNCHRONIZATION,13,1,0.0,-173.46153846153845,-0.12578791766609027,0.07692307692307693,0.05346140453863112,8.0
S,CF3,RI2,TI1,0-20%,RECONFIGURATION,274,20,0.0036496350364963502,-254.4890510948905,-0.20356989721948998,0.072992700729927,0.0413027103102311,8.0
S,CF3,RI2,TI1,0-20%,W_LOGISTICS,257,19,0.0038910505836575876,-250.28015564202335,-0.1919410992438006,0.07392996108949416,0.04057661619846083,8.0
S,CF3,RI2,TI1,20-40%,W_LOGISTICS,536,40,0.0,-239.07462686567163,-0.184266415477653,0.07462686567164178,0.037797511404834894,8.0
S,CF3,RI2,TI1,40-60%,W_LOGISTICS,542,40,0.0,-233.2047970479705,-0.18159955977532366,0.07380073800738007,0.03667108961624803,8.0
S,CF3,RI2,TI1,60-80%,W_LOGISTICS,544,40,0.0,-229.87683823529412,-0.17903180547920103,0.07352941176470588,0.04699232170219315,8.0
S,CF3,RI2,TI1,80-100%,RECONFIGURATION,270,20,0.007407407407407408,-172.95925925925926,-0.13544186316308476,0.07407407407407407,0.0328768739185189,8.0
S,CF3,RI2,TI1,80-100%,W_LOGISTICS,275,20,0.0036363636363636364,-179.3309090909091,-0.1396658170489946,0.07272727272727272,0.031770370192749725,8.0
S,CF3,RI2,TI2,0-20%,CROSS_RESOURCE_SYNCHRONIZATION,41,3,0.2682926829268293,-99.0,-0.04472927515339955,0.07317073170731707,0.03880974324395693,8.0
S,CF3,RI2,TI2,0-20%,RECONFIGURATION,41,3,0.024390243902439025,-141.82926829268294,-0.0703708291435224,0.07317073170731707,0.03861790273172452,8.0
S,CF3,RI2,TI2,0-20%,W_LOGISTICS,460,34,0.14130434782608695,-129.81304347826088,-0.064332923182003,0.07391304347826087,0.038386722967393525,8.0
S,CF3,RI2,TI2,20-40%,F_LOGISTICS,28,2,0.0,-197.92857142857142,-0.10260682811227133,0.07142857142857142,0.037638364964258084,8.0
S,CF3,RI2,TI2,20-40%,RECONFIGURATION,160,12,0.0625,-172.1625,-0.08969603840164295,0.075,0.03740681311252843,8.0
S,CF3,RI2,TI2,20-40%,W_LOGISTICS,351,26,0.014245014245014245,-276.7350427350427,-0.1518956174150705,0.07407407407407407,0.037797993792051614,8.0
S,CF3,RI2,TI2,40-60%,W_LOGISTICS,535,40,0.001869158878504673,-325.73271028037385,-0.18455111064043841,0.07476635514018691,0.04334232704484102,8.0
S,CF3,RI2,TI2,60-80%,W_LOGISTICS,534,40,0.0018726591760299626,-327.58988764044943,-0.185683763177299,0.0749063670411985,0.03395099333521998,8.0
S,CF3,RI2,TI2,80-100%,W_LOGISTICS,542,40,0.0,-339.61439114391146,-0.19274369531436517,0.07380073800738007,0.030193067263842154,8.0
S,CF3,RI2,TI3,0-20%,CROSS_RESOURCE_SYNCHRONIZATION,106,8,0.14150943396226415,-179.91509433962264,-0.056111616567582304,0.07547169811320754,0.03771870399058794,8.0
S,CF3,RI2,TI3,0-20%,F_LOGISTICS,14,1,0.14285714285714285,-138.42857142857142,-0.04735838913054102,0.07142857142857142,0.039331122214337357,8.0
S,CF3,RI2,TI3,0-20%,RECONFIGURATION,95,7,0.24210526315789474,-96.54736842105264,-0.03159496498235133,0.07368421052631578,0.038279728915834935,8.0
S,CF3,RI2,TI3,0-20%,W_LOGISTICS,323,24,0.19814241486068113,-110.57275541795666,-0.03620676111778828,0.07430340557275542,0.03813735876163872,8.0
S,CF3,RI2,TI3,20-40%,RECONFIGURATION,547,40,0.005484460694698354,-239.56307129798904,-0.08642246439321394,0.07312614259597806,0.037373200414970165,8.0
S,CF3,RI2,TI3,40-60%,RECONFIGURATION,535,40,0.001869158878504673,-242.86355140186916,-0.08761311378133808,0.07476635514018691,0.03485235722989877,8.0
S,CF3,RI2,TI3,60-80%,F_LOGISTICS,472,35,0.0,-240.58686440677965,-0.08745433093667018,0.07415254237288135,0.033446883447029105,8.0
S,CF3,RI2,TI3,60-80%,RECONFIGURATION,68,5,0.0,-246.66176470588235,-0.08898332060096768,0.07352941176470588,0.03162971152933631,8.0
S,CF3,RI2,TI3,80-100%,F_LOGISTICS,542,40,0.0018450184501845018,-239.66420664206643,-0.08711894098221244,0.07380073800738007,0.02962602559777278,8.0
S,CF3,RI3,TI1,0-20%,F_LOGISTICS,537,40,0.0,-442.0782122905028,-0.4182386114385079,0.074487895716946,0.038056250143419755,8.0
S,CF3,RI3,TI1,20-40%,F_LOGISTICS,542,40,0.0,-450.7232472324723,-0.42641745244320933,0.07380073800738007,0.03661708393173456,8.0
S,CF3,RI3,TI1,40-60%,F_LOGISTICS,545,40,0.0,-439.1192660550459,-0.4154392299480093,0.07339449541284404,0.03409631491007981,8.0
S,CF3,RI3,TI1,60-80%,F_LOGISTICS,543,40,0.0,-434.9926335174954,-0.41153513104777234,0.07366482504604052,0.03432677376245421,8.0
S,CF3,RI3,TI1,80-100%,F_LOGISTICS,544,40,0.0,-438.77389705882354,-0.4151124853915076,0.07352941176470588,0.028125113496327337,8.0
S,CF3,RI3,TI2,0-20%,RECONFIGURATION,313,23,0.07987220447284345,-238.12779552715654,-0.1069199412763226,0.07348242811501597,0.046571843325859306,8.0
S,CF3,RI3,TI2,0-20%,W_LOGISTICS,232,17,0.14224137931034483,-193.31896551724137,-0.08851647263436282,0.07327586206896551,0.04899129997417323,8.0
S,CF3,RI3,TI2,20-40%,W_LOGISTICS,538,40,0.0055762081784386614,-316.1152416356877,-0.14751061205585056,0.07434944237918216,0.0405619724033183,8.0
S,CF3,RI3,TI2,40-60%,W_LOGISTICS,545,40,0.003669724770642202,-316.3614678899083,-0.14805890615543724,0.07339449541284404,0.02753699417430611,8.0
S,CF3,RI3,TI2,60-80%,W_LOGISTICS,538,40,0.0037174721189591076,-310.98698884758363,-0.14634681828121585,0.07434944237918216,0.021060222524155268,8.0
S,CF3,RI3,TI2,80-100%,W_LOGISTICS,545,40,0.005504587155963303,-300.14495412844036,-0.14124468429573664,0.07339449541284404,0.020295963240376528,8.0
S,CF3,RI3,TI3,0-20%,F_LOGISTICS,53,4,0.33962264150943394,-79.54716981132076,-0.023676904265454823,0.07547169811320754,0.0565174740000005,8.0
S,CF3,RI3,TI3,0-20%,RECONFIGURATION,108,8,0.09259259259259259,-183.0648148148148,-0.055015634257912414,0.07407407407407407,0.04044004801848873,8.0
S,CF3,RI3,TI3,0-20%,W_LOGISTICS,382,28,0.12827225130890052,-230.82460732984293,-0.07190218627300553,0.07329842931937172,0.04150835010211567,8.0
S,CF3,RI3,TI3,20-40%,CROSS_RESOURCE_SYNCHRONIZATION,539,40,0.00927643784786642,-336.92949907235624,-0.11216028597615055,0.07421150278293136,0.036294133072355086,8.0
S,CF3,RI3,TI3,40-60%,CROSS_RESOURCE_SYNCHRONIZATION,542,40,0.01107011070110701,-342.4889298892989,-0.11401096201374797,0.07380073800738007,0.031506981669764504,8.0
S,CF3,RI3,TI3,60-80%,CROSS_RESOURCE_SYNCHRONIZATION,14,1,0.0,-199.07142857142858,-0.06626878447783907,0.07142857142857142,0.027670146214209775,8.0
S,CF3,RI3,TI3,60-80%,RECONFIGURATION,448,33,0.006696428571428571,-318.1875,-0.10775059261767694,0.07366071428571429,0.024335475473179713,8.0
S,CF3,RI3,TI3,60-80%,W_LOGISTICS,79,6,0.0,-399.26582278481015,-0.13348907481939493,0.0759493670886076,0.024537209468390653,8.0
S,CF3,RI3,TI3,80-100%,RECONFIGURATION,532,40,0.0,-327.7236842105263,-0.11097991337979218,0.07518796992481203,0.022135422545097344,8.0
