state_key,instance_id,dataset_role,scale,stage,actions,left,right,left_nonconstant,right_nonconstant,pair_informative,spearman,same_top1_all_states,top5_overlap_count,top5_denominator,top10_overlap_count,top10_denominator,tie_break,same_top1_condition
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R04:seed817000099:iteration2860,CB1_TRAIN_S_CF1_RI1_TI1_R04,VALIDATION,S,MIDDLE,345,U0_IMMEDIATE,U2_COST_NORMALIZED,True,True,True,0.999995774734178,True,5,5,10,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R04:seed817000099:iteration2860,CB1_TRAIN_S_CF1_RI1_TI1_R04,VALIDATION,S,MIDDLE,345,U0_IMMEDIATE,U3_STOCHASTIC_ROBUSTNESS,True,True,True,0.1215266983039743,False,0,5,1,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R04:seed817000099:iteration2860,CB1_TRAIN_S_CF1_RI1_TI1_R04,VALIDATION,S,MIDDLE,345,U1_SHORT_HORIZON,U2_COST_NORMALIZED,True,True,True,0.999995774734178,True,5,5,10,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R04:seed817000099:iteration2860,CB1_TRAIN_S_CF1_RI1_TI1_R04,VALIDATION,S,MIDDLE,345,U1_SHORT_HORIZON,U3_STOCHASTIC_ROBUSTNESS,True,True,True,0.1215266983039743,False,0,5,1,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R04:seed817000099:iteration2860,CB1_TRAIN_S_CF1_RI1_TI1_R04,VALIDATION,S,MIDDLE,345,U2_COST_NORMALIZED,U3_STOCHASTIC_ROBUSTNESS,True,True,True,0.12154285279350246,False,0,5,1,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R04:seed817000099:iteration580,CB1_TRAIN_S_CF1_RI1_TI1_R04,VALIDATION,S,EARLY,340,U0_IMMEDIATE,U1_SHORT_HORIZON,False,True,False,,False,4,5,9,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R04:seed817000099:iteration580,CB1_TRAIN_S_CF1_RI1_TI1_R04,VALIDATION,S,EARLY,340,U0_IMMEDIATE,U2_COST_NORMALIZED,False,True,False,,False,4,5,9,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R04:seed817000099:iteration580,CB1_TRAIN_S_CF1_RI1_TI1_R04,VALIDATION,S,EARLY,340,U0_IMMEDIATE,U3_STOCHASTIC_ROBUSTNESS,False,True,False,,False,0,5,1,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R04:seed817000099:iteration580,CB1_TRAIN_S_CF1_RI1_TI1_R04,VALIDATION,S,EARLY,340,U1_SHORT_HORIZON,U2_COST_NORMALIZED,True,True,True,1.0,True,5,5,10,10,utility_desc_then_action_id_asc,ALL_STATES
CLEAN|CB1_TRAIN_S_CF1_RI1_TI1_R04:seed817000099:iteration580,CB1_TRAIN_S_CF1_RI1_TI1_R04,VALIDATION,S,EARLY,340,U1_SHORT_HORIZON,U3_STOCHASTIC_ROBUSTNESS,True,True,True,-0.08051519622981987,False,0,5,1,10,utility_desc_then_action_id_asc,ALL_STATES
