state_key,instance_id,dataset_role,scale,stage,actions,utility,nonconstant_informative,positive_best,spearman_valid,spearman,top1_realized_rank,top1_normalized_rank,top1_regret,top1_utility,best_utility,hit_at_1,hit_at_5,hit_at_10,ndcg,top1_utility_gap,top5_utility_gap,top10_utility_gap
CLEAN|CB1_TRAIN_M_CF3_RI1_TI1_R01:seed817000045:iteration3660,CB1_TRAIN_M_CF3_RI1_TI1_R01,TRAIN,M,LATE,360,U1_SHORT_HORIZON,True,True,True,0.12413692484696688,8,0.019498607242339833,40.0,0.0,40.0,False,False,False,0.2844996296953561,40.0,40.0,21.0
CLEAN|CB1_TRAIN_M_CF3_RI1_TI1_R01:seed817000045:iteration3660,CB1_TRAIN_M_CF3_RI1_TI1_R01,TRAIN,M,LATE,360,U2_COST_NORMALIZED,True,True,True,0.12422012565892142,8,0.019498607242339833,225.1039895025899,0.0,225.1039895025899,False,False,False,0.28393688215645363,225.1039895025899,225.1039895025899,115.3270375616259
CLEAN|CB1_TRAIN_M_CF3_RI1_TI1_R01:seed817000045:iteration3660,CB1_TRAIN_M_CF3_RI1_TI1_R01,TRAIN,M,LATE,360,U3_STOCHASTIC_ROBUSTNESS,True,False,True,0.2661378124548075,109,0.3008356545961003,170.25,-230.75,-60.5,False,False,False,,170.25,135.625,6.5
CLEAN|CB1_TRAIN_S_CF1_RI2_TI3_R01:seed817000059:iteration2640,CB1_TRAIN_S_CF1_RI2_TI3_R01,TRAIN,S,MIDDLE,355,U0_IMMEDIATE,False,False,False,,1,0.0,0.0,0.0,0.0,True,True,True,,0.0,0.0,0.0
CLEAN|CB1_TRAIN_S_CF1_RI2_TI3_R01:seed817000059:iteration2640,CB1_TRAIN_S_CF1_RI2_TI3_R01,TRAIN,S,MIDDLE,355,U1_SHORT_HORIZON,False,False,False,,1,0.0,0.0,0.0,0.0,True,True,True,,0.0,0.0,0.0
CLEAN|CB1_TRAIN_S_CF1_RI2_TI3_R01:seed817000059:iteration2640,CB1_TRAIN_S_CF1_RI2_TI3_R01,TRAIN,S,MIDDLE,355,U2_COST_NORMALIZED,False,False,False,,1,0.0,0.0,0.0,0.0,True,True,True,,0.0,0.0,0.0
CLEAN|CB1_TRAIN_S_CF1_RI2_TI3_R01:seed817000059:iteration2640,CB1_TRAIN_S_CF1_RI2_TI3_R01,TRAIN,S,MIDDLE,355,U3_STOCHASTIC_ROBUSTNESS,True,False,True,0.6999345865055937,29,0.07909604519774012,101.625,-253.5,-151.875,False,False,False,,101.625,11.5,3.75
CLEAN|CB1_TRAIN_L_CF1_RI1_TI3_R02:seed817000002:iteration300,CB1_TRAIN_L_CF1_RI1_TI3_R02,TRAIN,L,EARLY,355,U0_IMMEDIATE,True,True,True,0.3530590980711028,12,0.031073446327683617,104.0,34.0,138.0,False,False,True,0.6695247100790881,104.0,52.0,0.0
CLEAN|CB1_TRAIN_L_CF1_RI1_TI3_R02:seed817000002:iteration300,CB1_TRAIN_L_CF1_RI1_TI3_R02,TRAIN,L,EARLY,355,U1_SHORT_HORIZON,True,True,True,0.3530590980711028,12,0.031073446327683617,104.0,34.0,138.0,False,False,True,0.6695247100790881,104.0,52.0,0.0
CLEAN|CB1_TRAIN_L_CF1_RI1_TI3_R02:seed817000002:iteration300,CB1_TRAIN_L_CF1_RI1_TI3_R02,TRAIN,L,EARLY,355,U2_COST_NORMALIZED,True,True,True,0.3532509671769112,12,0.031073446327683617,302.79165808051835,98.45995736594746,401.2516154464658,False,False,True,0.6803071779937264,302.79165808051835,153.02803190166463,0.0
CLEAN|CB1_TRAIN_L_CF1_RI1_TI3_R02:seed817000002:iteration300,CB1_TRAIN_L_CF1_RI1_TI3_R02,TRAIN,L,EARLY,355,U3_STOCHASTIC_ROBUSTNESS,True,False,True,0.8186433548400183,15,0.03954802259887006,84.25,-119.0,-34.75,False,False,True,,84.25,1.0,0.0
CLEAN|CB1_TRAIN_M_CF1_RI2_TI3_R04:seed817000091:iteration3300,CB1_TRAIN_M_CF1_RI2_TI3_R04,VALIDATION,M,LATE,355,U0_IMMEDIATE,False,False,False,,1,0.0,0.0,0.0,0.0,True,True,True,,0.0,0.0,0.0
CLEAN|CB1_TRAIN_M_CF1_RI2_TI3_R04:seed817000091:iteration3300,CB1_TRAIN_M_CF1_RI2_TI3_R04,VALIDATION,M,LATE,355,U1_SHORT_HORIZON,False,False,False,,1,0.0,0.0,0.0,0.0,True,True,True,,0.0,0.0,0.0
CLEAN|CB1_TRAIN_M_CF1_RI2_TI3_R04:seed817000091:iteration3300,CB1_TRAIN_M_CF1_RI2_TI3_R04,VALIDATION,M,LATE,355,U2_COST_NORMALIZED,False,False,False,,1,0.0,0.0,0.0,0.0,True,True,True,,0.0,0.0,0.0
CLEAN|CB1_TRAIN_M_CF1_RI2_TI3_R04:seed817000091:iteration3300,CB1_TRAIN_M_CF1_RI2_TI3_R04,VALIDATION,M,LATE,355,U3_STOCHASTIC_ROBUSTNESS,True,False,True,0.7645369595435862,7,0.01694915254237288,109.375,-315.625,-206.25,False,False,False,,109.375,34.75,34.75
CLEAN|CB1_TRAIN_M_CF2_RI1_TI3_R04:seed817000093:iteration400,CB1_TRAIN_M_CF2_RI1_TI3_R04,VALIDATION,M,EARLY,360,U0_IMMEDIATE,True,True,True,0.33219340556511834,20,0.052924791086350974,336.0,0.0,336.0,False,False,False,0.4220135816852916,336.0,336.0,249.0
CLEAN|CB1_TRAIN_M_CF2_RI1_TI3_R04:seed817000093:iteration400,CB1_TRAIN_M_CF2_RI1_TI3_R04,VALIDATION,M,EARLY,360,U1_SHORT_HORIZON,True,True,True,0.33219340556511834,20,0.052924791086350974,336.0,0.0,336.0,False,False,False,0.4220135816852916,336.0,336.0,249.0
CLEAN|CB1_TRAIN_M_CF2_RI1_TI3_R04:seed817000093:iteration400,CB1_TRAIN_M_CF2_RI1_TI3_R04,VALIDATION,M,EARLY,360,U2_COST_NORMALIZED,True,True,True,0.33238060315351176,20,0.052924791086350974,2014.4559623890927,0.0,2014.4559623890927,False,False,False,0.4184699582903574,2014.4559623890927,2014.4559623890927,1494.570900037936
CLEAN|CB1_TRAIN_M_CF2_RI1_TI3_R04:seed817000093:iteration400,CB1_TRAIN_M_CF2_RI1_TI3_R04,VALIDATION,M,EARLY,360,U3_STOCHASTIC_ROBUSTNESS,True,True,True,0.7558858509124532,31,0.08356545961002786,294.875,-289.625,5.25,False,False,False,0.23137821315975915,294.875,106.625,106.625
CLEAN|CB1_TRAIN_M_CF2_RI1_TI1_R03:seed817000036:iteration2140,CB1_TRAIN_M_CF2_RI1_TI1_R03,TRAIN,M,MIDDLE,360,U0_IMMEDIATE,True,True,True,0.011426812982313404,2,0.002785515320334262,10.0,0.0,10.0,False,False,False,0.1367449754241439,10.0,10.0,10.0
CLEAN|CB1_TRAIN_M_CF2_RI1_TI1_R03:seed817000036:iteration2140,CB1_TRAIN_M_CF2_RI1_TI1_R03,TRAIN,M,MIDDLE,360,U1_SHORT_HORIZON,True,True,True,0.011426812982313404,2,0.002785515320334262,10.0,0.0,10.0,False,False,False,0.1367449754241439,10.0,10.0,10.0
CLEAN|CB1_TRAIN_M_CF2_RI1_TI1_R03:seed817000036:iteration2140,CB1_TRAIN_M_CF2_RI1_TI1_R03,TRAIN,M,MIDDLE,360,U2_COST_NORMALIZED,True,True,True,0.011426812982313404,2,0.002785515320334262,65.9666262781578,0.0,65.9666262781578,False,False,False,0.1367449754241439,65.9666262781578,65.9666262781578,65.9666262781578
CLEAN|CB1_TRAIN_M_CF2_RI1_TI1_R03:seed817000036:iteration2140,CB1_TRAIN_M_CF2_RI1_TI1_R03,TRAIN,M,MIDDLE,360,U3_STOCHASTIC_ROBUSTNESS,True,False,True,0.19220564171608054,139,0.38440111420612816,221.75,-304.375,-82.625,False,False,False,,221.75,136.25,67.0
CLEAN|CB1_TRAIN_M_CF1_RI1_TI2_R03:seed817000028:iteration2160,CB1_TRAIN_M_CF1_RI1_TI2_R03,TRAIN,M,MIDDLE,355,U0_IMMEDIATE,False,False,False,,1,0.0,0.0,0.0,0.0,True,True,True,,0.0,0.0,0.0
CLEAN|CB1_TRAIN_M_CF1_RI1_TI2_R03:seed817000028:iteration2160,CB1_TRAIN_M_CF1_RI1_TI2_R03,TRAIN,M,MIDDLE,355,U1_SHORT_HORIZON,False,False,False,,1,0.0,0.0,0.0,0.0,True,True,True,,0.0,0.0,0.0
CLEAN|CB1_TRAIN_M_CF1_RI1_TI2_R03:seed817000028:iteration2160,CB1_TRAIN_M_CF1_RI1_TI2_R03,TRAIN,M,MIDDLE,355,U2_COST_NORMALIZED,False,False,False,,1,0.0,0.0,0.0,0.0,True,True,True,,0.0,0.0,0.0
CLEAN|CB1_TRAIN_M_CF1_RI1_TI2_R03:seed817000028:iteration2160,CB1_TRAIN_M_CF1_RI1_TI2_R03,TRAIN,M,MIDDLE,355,U3_STOCHASTIC_ROBUSTNESS,True,False,True,0.558241170503967,211,0.5932203389830508,260.125,-363.25,-103.125,False,False,False,,260.125,23.5,4.75
