method,instance_id,instance_sha256,scale,CF_level,cell_replicate,seed,num_operations,budget_seconds,final_makespan,runtime_seconds,outer_runtime_seconds,best_found_seconds,decoder_evaluations,iterations,neural_decisions,fallback_count,feasible,result_path,current_development_bks,rpd_percent,hit_current_development_bks
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12,f3e73b5840e8e50e51b2bf81be2d17dc60648dd4666091ef91a94a0d3544e971,M,CF1,C01,746102,114,228.0,2812.0,228.0055974359857,228.00752205800381,204.42005489298026,35890,897,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_M_CF1_RI2_TI2_R12/seed_746102.json,2743.0,2.5154939846882973,False
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12,f3e73b5840e8e50e51b2bf81be2d17dc60648dd4666091ef91a94a0d3544e971,M,CF1,C01,746103,114,228.0,2938.0,228.01301077898825,228.01495339602116,216.08298704601475,36920,922,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_M_CF1_RI2_TI2_R12/seed_746103.json,2743.0,7.109004739336493,False
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,c5f935a0c647bb5931b89836d8cecd934eab4933915ffb05394716fb026d4bb9,M,CF1,C02,746101,117,234.0,2801.0,234.00167085800786,234.00327283001388,45.40642557499814,35624,890,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_M_CF1_RI2_TI2_R12_C02/seed_746101.json,2772.0,1.046176046176046,False
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,c5f935a0c647bb5931b89836d8cecd934eab4933915ffb05394716fb026d4bb9,M,CF1,C02,746102,117,234.0,2772.0,234.00731873998302,234.00962295301724,89.29462658299599,34760,868,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_M_CF1_RI2_TI2_R12_C02/seed_746102.json,2772.0,0.0,True
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,c5f935a0c647bb5931b89836d8cecd934eab4933915ffb05394716fb026d4bb9,M,CF1,C02,746103,117,234.0,2788.0,234.0039476469974,234.0062827990041,158.58333372700145,35470,886,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_M_CF1_RI2_TI2_R12_C02/seed_746103.json,2772.0,0.5772005772005772,False
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12,d9ebab88d1a3e2d3da92e56533b0c1d062ebeb81d84c125ec61af8fe79e7087a,M,CF2,C01,746101,122,244.0,2782.0,244.00245275199995,244.00523732599686,238.2248720700154,34522,863,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_M_CF2_RI2_TI2_R12/seed_746101.json,2782.0,0.0,True
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12,d9ebab88d1a3e2d3da92e56533b0c1d062ebeb81d84c125ec61af8fe79e7087a,M,CF2,C01,746102,122,244.0,2909.0,244.00351167397457,244.00520100601716,181.38195823098067,34776,869,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_M_CF2_RI2_TI2_R12/seed_746102.json,2782.0,4.565061107117182,False
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12,d9ebab88d1a3e2d3da92e56533b0c1d062ebeb81d84c125ec61af8fe79e7087a,M,CF2,C01,746103,122,244.0,2921.0,244.01407763900352,244.0153962339973,170.59203331102617,34208,855,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_M_CF2_RI2_TI2_R12/seed_746103.json,2782.0,4.996405463695183,False
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,9a1b7de15cfd0663d92ad81a5378da0922b92dc6f7c6b042cd8daf542a21b803,M,CF2,C02,746101,127,254.0,3746.0,254.00617739799782,254.0078717440192,76.09996209401288,34816,870,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_M_CF2_RI2_TI2_R12_C02/seed_746101.json,3658.0,2.405686167304538,False
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,9a1b7de15cfd0663d92ad81a5378da0922b92dc6f7c6b042cd8daf542a21b803,M,CF2,C02,746102,127,254.0,3888.0,254.01399952700012,254.0170043760154,16.285870741994586,34718,867,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_M_CF2_RI2_TI2_R12_C02/seed_746102.json,3658.0,6.287588846364134,False
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,9a1b7de15cfd0663d92ad81a5378da0922b92dc6f7c6b042cd8daf542a21b803,M,CF2,C02,746103,127,254.0,3834.0,254.00612128799548,254.00821558601456,17.09333188398159,35310,882,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_M_CF2_RI2_TI2_R12_C02/seed_746103.json,3658.0,4.811372334609076,False
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12,5ccadcfce0befc39234938c398bf932ff364dcf6a2ecd7adb51cebdb1d489239,M,CF3,C01,746101,118,236.0,2799.0,236.0115875019983,236.01523967500543,128.2650653049932,34788,869,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_M_CF3_RI2_TI2_R12/seed_746101.json,2639.0,6.062902614626752,False
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12,5ccadcfce0befc39234938c398bf932ff364dcf6a2ecd7adb51cebdb1d489239,M,CF3,C01,746102,118,236.0,2647.0,236.00667902600253,236.0089347109897,124.38210470299236,35240,880,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_M_CF3_RI2_TI2_R12/seed_746102.json,2639.0,0.30314513073133764,False
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12,5ccadcfce0befc39234938c398bf932ff364dcf6a2ecd7adb51cebdb1d489239,M,CF3,C01,746103,118,236.0,2639.0,236.00923936499748,236.01133797998773,63.82282470999053,34594,864,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_M_CF3_RI2_TI2_R12/seed_746103.json,2639.0,0.0,True
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,94cd02375f0a1e0e878aaf1591384d4eaceee39aab3ebab323e7739ac2e086d7,M,CF3,C02,746101,116,232.0,2940.0,232.00439437001478,232.00608384801308,99.69776332500624,34940,873,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_M_CF3_RI2_TI2_R12_C02/seed_746101.json,2922.0,0.6160164271047228,False
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,94cd02375f0a1e0e878aaf1591384d4eaceee39aab3ebab323e7739ac2e086d7,M,CF3,C02,746102,116,232.0,2922.0,232.00888189100078,232.0107184330118,218.33296719001373,36110,902,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_M_CF3_RI2_TI2_R12_C02/seed_746102.json,2922.0,0.0,True
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,94cd02375f0a1e0e878aaf1591384d4eaceee39aab3ebab323e7739ac2e086d7,M,CF3,C02,746103,116,232.0,2989.0,232.0102319259895,232.01142295601312,74.70547699398594,35448,886,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_M_CF3_RI2_TI2_R12_C02/seed_746103.json,2922.0,2.292950034223135,False
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12,12ff9dd4ce3a668c89ba8edd8ee0c9f87232f00b8ce8dbb42a4827402c20047a,S,CF1,C01,746101,61,122.0,1714.0,122.00269482698059,122.00509830299416,26.072265853988938,51482,1284,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_S_CF1_RI2_TI2_R12/seed_746101.json,1645.0,4.194528875379939,False
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12,12ff9dd4ce3a668c89ba8edd8ee0c9f87232f00b8ce8dbb42a4827402c20047a,S,CF1,C01,746102,61,122.0,1649.0,122.0046792489884,122.00551025400637,112.36019454299822,49924,1245,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_S_CF1_RI2_TI2_R12/seed_746102.json,1645.0,0.24316109422492402,False
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12,12ff9dd4ce3a668c89ba8edd8ee0c9f87232f00b8ce8dbb42a4827402c20047a,S,CF1,C01,746103,61,122.0,1647.0,122.0033763149986,122.00400341898785,6.14862421300495,50428,1258,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_S_CF1_RI2_TI2_R12/seed_746103.json,1645.0,0.12158054711246201,False
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,74a7fad62f6bab915dde95c71d8cee211cc37cf7ba296a7f69869350a5c295d4,S,CF1,C02,746101,56,112.0,1811.0,112.00084594701184,112.00165821798146,79.53818110201973,50454,1258,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_S_CF1_RI2_TI2_R12_C02/seed_746101.json,1783.0,1.5703869882220975,False
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,74a7fad62f6bab915dde95c71d8cee211cc37cf7ba296a7f69869350a5c295d4,S,CF1,C02,746102,56,112.0,1798.0,112.00293567299377,112.00347564800177,11.833588676003274,50584,1262,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_S_CF1_RI2_TI2_R12_C02/seed_746102.json,1783.0,0.8412787436904094,False
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12_C02,74a7fad62f6bab915dde95c71d8cee211cc37cf7ba296a7f69869350a5c295d4,S,CF1,C02,746103,56,112.0,1794.0,112.00129646397545,112.0020643210155,55.08950531997834,50286,1254,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_S_CF1_RI2_TI2_R12_C02/seed_746103.json,1783.0,0.6169377453729669,False
LG_HGA_2O,CB1_CAUR_S_CF2_RI2_TI2_R12,539a503ec74ff5d21200fb1410004fe10142f209ce1f6e910a08abb20b2d8f23,S,CF2,C01,746101,60,120.0,1654.0,120.00391041798866,120.00624894999783,10.49333439397742,49910,1247,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_S_CF2_RI2_TI2_R12/seed_746101.json,1588.0,4.156171284634761,False
LG_HGA_2O,CB1_CAUR_S_CF2_RI2_TI2_R12,539a503ec74ff5d21200fb1410004fe10142f209ce1f6e910a08abb20b2d8f23,S,CF2,C01,746102,60,120.0,1611.0,120.00332568999147,120.00396553397877,119.75110326797585,49538,1238,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_S_CF2_RI2_TI2_R12/seed_746102.json,1588.0,1.4483627204030227,False
LG_HGA_2O,CB1_CAUR_S_CF2_RI2_TI2_R12,539a503ec74ff5d21200fb1410004fe10142f209ce1f6e910a08abb20b2d8f23,S,CF2,C01,746103,60,120.0,1607.0,120.0018580989854,120.00284013600321,52.97517748398241,49636,1240,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_S_CF2_RI2_TI2_R12/seed_746103.json,1588.0,1.1964735516372795,False
LG_HGA_2O,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,92d8057295dbcbc4b54e91705c109ca5182fb4203fc8d99455311346d6468af6,S,CF2,C02,746101,63,126.0,1976.0,126.00187302101403,126.00279597798362,21.90678744399338,47672,1191,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_S_CF2_RI2_TI2_R12_C02/seed_746101.json,1884.0,4.883227176220807,False
LG_HGA_2O,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,92d8057295dbcbc4b54e91705c109ca5182fb4203fc8d99455311346d6468af6,S,CF2,C02,746102,63,126.0,1972.0,126.00456602001213,126.00545548999798,64.9047428870108,48770,1219,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_S_CF2_RI2_TI2_R12_C02/seed_746102.json,1884.0,4.670912951167728,False
LG_HGA_2O,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,92d8057295dbcbc4b54e91705c109ca5182fb4203fc8d99455311346d6468af6,S,CF2,C02,746103,63,126.0,1951.0,126.0046657040075,126.00553025200497,120.75503150801524,48746,1218,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_S_CF2_RI2_TI2_R12_C02/seed_746103.json,1884.0,3.5562632696390657,False
LG_HGA_2O,CB1_CAUR_S_CF3_RI2_TI2_R12,3f232d8c25a7545c618b92d20016e072a645edcbe2b6e5247d8ed2da66733eff,S,CF3,C01,746101,61,122.0,1742.0,122.00529113298398,122.00743681300082,58.83132473099977,46966,1174,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_S_CF3_RI2_TI2_R12/seed_746101.json,1655.0,5.256797583081571,False
LG_HGA_2O,CB1_CAUR_S_CF3_RI2_TI2_R12,3f232d8c25a7545c618b92d20016e072a645edcbe2b6e5247d8ed2da66733eff,S,CF3,C01,746102,61,122.0,1697.0,122.00160245099687,122.0025775230024,43.293021880002925,47920,1197,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_S_CF3_RI2_TI2_R12/seed_746102.json,1655.0,2.5377643504531724,False
LG_HGA_2O,CB1_CAUR_S_CF3_RI2_TI2_R12,3f232d8c25a7545c618b92d20016e072a645edcbe2b6e5247d8ed2da66733eff,S,CF3,C01,746103,61,122.0,1655.0,122.00081453900202,122.00162100998568,120.93969741501496,48422,1210,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_S_CF3_RI2_TI2_R12/seed_746103.json,1655.0,0.0,True
LG_HGA_2O,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,96c10a051fa514f280b12e2f8c0ccf414e920ac4610fe333af1151dc928410d4,S,CF3,C02,746101,63,126.0,1864.0,126.00382083799923,126.00458775999141,107.53047135897214,48980,1224,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_S_CF3_RI2_TI2_R12_C02/seed_746101.json,1729.0,7.8079814921920185,False
LG_HGA_2O,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,96c10a051fa514f280b12e2f8c0ccf414e920ac4610fe333af1151dc928410d4,S,CF3,C02,746102,63,126.0,1825.0,126.00509480800247,126.00574075902114,58.24460119500873,49450,1236,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_S_CF3_RI2_TI2_R12_C02/seed_746102.json,1729.0,5.552342394447658,False
LG_HGA_2O,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,96c10a051fa514f280b12e2f8c0ccf414e920ac4610fe333af1151dc928410d4,S,CF3,C02,746103,63,126.0,1797.0,126.00438850399223,126.00522678199923,59.479314820986474,49148,1228,0,0,True,outputs/frozen_2o_baselines/lg_hga_2o/runs/CB1_CAUR_S_CF3_RI2_TI2_R12_C02/seed_746103.json,1729.0,3.932909196067091,False
