instance_id,method,makespan,runtime_seconds,inference_seconds,feasible,family,training_seed,gap_to_bc_percent
HU_E_la27,BC_GREEDY,4455.0,7.687654642009875,4.029611954843858,True,Hurink E,BC,0.0
HU_E_la27,H1,4381.0,0.37063212000066414,0.37063212000066414,True,Hurink E,NA,-1.6610549943883277
HU_E_la27,H2,4432.0,0.10666558297816664,0.10666558297816664,True,Hurink E,NA,-0.5162738496071829
HU_E_la27,PHASE5B_DOWNSTREAM_PPO,4372.0,15.168149782984983,11.616405274893623,True,Hurink E,520101,-1.8630751964085297
HU_E_la27,PHASE5B_DOWNSTREAM_PPO,4439.0,15.229228807991603,11.644108371838229,True,Hurink E,520102,-0.35914702581369246
HU_E_la27,PHASE5B_DOWNSTREAM_PPO,4425.0,15.271908452996286,11.695011792704463,True,Hurink E,520103,-0.6734006734006734
HU_E_la28,BC_GREEDY,3767.0,7.765033951000078,4.029421143932268,True,Hurink E,BC,0.0
HU_E_la28,H1,3477.0,0.36661824700422585,0.36661824700422585,True,Hurink E,NA,-7.698433766923281
HU_E_la28,H2,3914.0,0.10120458499295637,0.10120458499295637,True,Hurink E,NA,3.902309530130077
HU_E_la28,PHASE5B_DOWNSTREAM_PPO,3451.0,14.985078043973772,11.44895581304445,True,Hurink E,520101,-8.388638173612955
HU_E_la28,PHASE5B_DOWNSTREAM_PPO,3637.0,15.038362297025742,11.404432745533995,True,Hurink E,520102,-3.451022033448367
HU_E_la28,PHASE5B_DOWNSTREAM_PPO,3775.0,15.025985968008172,11.385683350963518,True,Hurink E,520103,0.2123705866737457
HU_E_la29,BC_GREEDY,3366.0,7.914461843989557,4.240951740095625,True,Hurink E,BC,0.0
HU_E_la29,H1,3311.0,0.42177874702611007,0.42177874702611007,True,Hurink E,NA,-1.6339869281045751
HU_E_la29,H2,3262.0,0.10439964299439453,0.10439964299439453,True,Hurink E,NA,-3.0897207367795603
HU_E_la29,PHASE5B_DOWNSTREAM_PPO,3319.0,14.87470318400301,11.327598481875611,True,Hurink E,520101,-1.3963161021984551
HU_E_la29,PHASE5B_DOWNSTREAM_PPO,3277.0,14.888117069989676,11.344056353991618,True,Hurink E,520102,-2.644087938205585
HU_E_la29,PHASE5B_DOWNSTREAM_PPO,3299.0,14.946644919982646,11.376463451480959,True,Hurink E,520103,-1.9904931669637551
HU_E_la30,BC_GREEDY,3829.0,7.899114365020068,4.182716088806046,True,Hurink E,BC,0.0
HU_E_la30,H1,3284.0,0.32847051200224087,0.32847051200224087,True,Hurink E,NA,-14.23348132671716
HU_E_la30,H2,3584.0,0.1113509559945669,0.1113509559945669,True,Hurink E,NA,-6.39853747714808
HU_E_la30,PHASE5B_DOWNSTREAM_PPO,3191.0,15.124375309998868,11.573285904043587,True,Hurink E,520101,-16.662313920083573
HU_E_la30,PHASE5B_DOWNSTREAM_PPO,3706.0,15.130884742015041,11.56623675589799,True,Hurink E,520102,-3.212326978323322
HU_E_la30,PHASE5B_DOWNSTREAM_PPO,3757.0,15.138525373011362,11.487374288204592,True,Hurink E,520103,-1.8803865238965787
HU_E_la31,BC_GREEDY,6619.0,16.79997582398937,7.772927008802071,True,Hurink E,BC,0.0
HU_E_la31,H1,4727.0,0.9322643099876586,0.9322643099876586,True,Hurink E,NA,-28.58437830487989
HU_E_la31,H2,6035.0,0.2596167610026896,0.2596167610026896,True,Hurink E,NA,-8.823085058165885
HU_E_la31,PHASE5B_DOWNSTREAM_PPO,4764.0,30.42514730998664,21.73458991170628,True,Hurink E,520101,-28.025381477564586
HU_E_la31,PHASE5B_DOWNSTREAM_PPO,6163.0,31.39936629202566,22.398239950998686,True,Hurink E,520102,-6.88925819610213
HU_E_la31,PHASE5B_DOWNSTREAM_PPO,6210.0,31.154562447976787,22.35810249176575,True,Hurink E,520103,-6.179181145188095
HU_E_la32,BC_GREEDY,6641.0,16.77343599399319,7.7481471114151645,True,Hurink E,BC,0.0
HU_E_la32,H1,6779.0,0.946882950986037,0.946882950986037,True,Hurink E,NA,2.078000301159464
HU_E_la32,H2,6660.0,0.24872008300735615,0.24872008300735615,True,Hurink E,NA,0.2861014907393465
HU_E_la32,PHASE5B_DOWNSTREAM_PPO,6598.0,30.987203273980413,22.097068397764815,True,Hurink E,520101,-0.6474928474627315
HU_E_la32,PHASE5B_DOWNSTREAM_PPO,6600.0,31.24644321500091,22.266014649620047,True,Hurink E,520102,-0.6173769010691161
HU_E_la32,PHASE5B_DOWNSTREAM_PPO,6638.0,31.323463014006848,22.16006157407537,True,Hurink E,520103,-0.04517391959042313
HU_E_la33,BC_GREEDY,5977.0,16.877720737014897,7.743626423645765,True,Hurink E,BC,0.0
HU_E_la33,H1,4751.0,0.9847316539962776,0.9847316539962776,True,Hurink E,NA,-20.51196252300485
HU_E_la33,H2,4858.0,0.25709262301097624,0.25709262301097624,True,Hurink E,NA,-18.72176677262841
HU_E_la33,PHASE5B_DOWNSTREAM_PPO,4623.0,31.42216497901245,22.430229858786333,True,Hurink E,520101,-22.653505102894428
HU_E_la33,PHASE5B_DOWNSTREAM_PPO,5436.0,31.72902471499401,22.657774385268567,True,Hurink E,520102,-9.05136356031454
HU_E_la33,PHASE5B_DOWNSTREAM_PPO,5989.0,31.20837009398383,22.275517901900457,True,Hurink E,520103,0.2007696168646478
HU_E_la34,BC_GREEDY,5419.0,16.957093242002884,7.716403631755384,True,Hurink E,BC,0.0
HU_E_la34,H1,5381.0,0.9984622639894951,0.9984622639894951,True,Hurink E,NA,-0.701236390477948
HU_E_la34,H2,5325.0,0.2468077809899114,0.2468077809899114,True,Hurink E,NA,-1.734637386971766
HU_E_la34,PHASE5B_DOWNSTREAM_PPO,5368.0,30.914605003985344,22.07317613673513,True,Hurink E,520101,-0.9411330503782985
HU_E_la34,PHASE5B_DOWNSTREAM_PPO,5381.0,31.43179863700061,22.03367047494976,True,Hurink E,520102,-0.701236390477948
HU_E_la34,PHASE5B_DOWNSTREAM_PPO,5433.0,31.120354547019815,21.89049363695085,True,Hurink E,520103,0.2583502491234545
HU_E_la35,BC_GREEDY,5453.0,17.110548208002,7.983981848839903,True,Hurink E,BC,0.0
HU_E_la35,H1,5186.0,0.8569567909871694,0.8569567909871694,True,Hurink E,NA,-4.896387309737759
HU_E_la35,H2,5178.0,0.2507077599875629,0.2507077599875629,True,Hurink E,NA,-5.043095543737392
HU_E_la35,PHASE5B_DOWNSTREAM_PPO,5210.0,31.36262558301678,22.533719365135767,True,Hurink E,520101,-4.456262607738859
HU_E_la35,PHASE5B_DOWNSTREAM_PPO,5275.0,31.035138378996635,22.082747780397767,True,Hurink E,520102,-3.2642582064918395
HU_E_la35,PHASE5B_DOWNSTREAM_PPO,5434.0,30.933417811989784,22.002991395565914,True,Hurink E,520103,-0.34843205574912894
HU_E_la36,BC_GREEDY,5204.0,10.224803466000594,5.272480978979729,True,Hurink E,BC,0.0
HU_E_la36,H1,4234.0,0.3253606670186855,0.3253606670186855,True,Hurink E,NA,-18.639508070714836
HU_E_la36,H2,4439.0,0.1193329670059029,0.1193329670059029,True,Hurink E,NA,-14.70023059185242
HU_E_la36,PHASE5B_DOWNSTREAM_PPO,4261.0,20.13019658101257,15.23978106235154,True,Hurink E,520101,-18.120676402767103
HU_E_la36,PHASE5B_DOWNSTREAM_PPO,4839.0,20.251795910007786,15.368776547635207,True,Hurink E,520102,-7.013835511145273
HU_E_la36,PHASE5B_DOWNSTREAM_PPO,4523.0,20.14531978100422,15.22224281396484,True,Hurink E,520103,-13.08608762490392
HU_E_la37,BC_GREEDY,3869.0,10.426127396000084,5.298435071075801,True,Hurink E,BC,0.0
HU_E_la37,H1,3479.0,0.3463528110005427,0.3463528110005427,True,Hurink E,NA,-10.08012406306539
HU_E_la37,H2,3817.0,0.1215117649990134,0.1215117649990134,True,Hurink E,NA,-1.3440165417420522
HU_E_la37,PHASE5B_DOWNSTREAM_PPO,3533.0,19.78785534002236,14.888950058055343,True,Hurink E,520101,-8.684414577410184
HU_E_la37,PHASE5B_DOWNSTREAM_PPO,3676.0,19.426266627007863,14.70350574637996,True,Hurink E,520102,-4.98836908761954
HU_E_la37,PHASE5B_DOWNSTREAM_PPO,3612.0,19.723921652010176,14.681749866198516,True,Hurink E,520103,-6.642543292840528
HU_E_la38,BC_GREEDY,4785.0,10.351851789018838,5.317977947037434,True,Hurink E,BC,0.0
HU_E_la38,H1,4147.0,0.3424839729850646,0.3424839729850646,True,Hurink E,NA,-13.333333333333334
HU_E_la38,H2,4425.0,0.11787955500767566,0.11787955500767566,True,Hurink E,NA,-7.523510971786834
HU_E_la38,PHASE5B_DOWNSTREAM_PPO,4154.0,19.735915419994853,14.959108950861264,True,Hurink E,520101,-13.187042842215256
HU_E_la38,PHASE5B_DOWNSTREAM_PPO,4278.0,19.36629438700038,14.629821175825782,True,Hurink E,520102,-10.595611285266457
HU_E_la38,PHASE5B_DOWNSTREAM_PPO,4827.0,19.391168898990145,14.597420228004921,True,Hurink E,520103,0.877742946708464
HU_E_la39,BC_GREEDY,4943.0,10.463774686009856,5.360733405221254,True,Hurink E,BC,0.0
HU_E_la39,H1,4473.0,0.33204678900074214,0.33204678900074214,True,Hurink E,NA,-9.508395711106616
HU_E_la39,H2,4450.0,0.11692665598820895,0.11692665598820895,True,Hurink E,NA,-9.973700182075662
HU_E_la39,PHASE5B_DOWNSTREAM_PPO,4442.0,20.027571793994866,15.098292451351881,True,Hurink E,520101,-10.135545215456201
HU_E_la39,PHASE5B_DOWNSTREAM_PPO,4428.0,19.37399317199015,14.610877806320786,True,Hurink E,520102,-10.418774023872142
HU_E_la39,PHASE5B_DOWNSTREAM_PPO,4787.0,19.188667855021777,14.359086936892709,True,Hurink E,520103,-3.1559781509204936
HU_E_la40,BC_GREEDY,4925.0,10.064218718995107,5.142678804608295,True,Hurink E,BC,0.0
HU_E_la40,H1,3587.0,0.3248122050135862,0.3248122050135862,True,Hurink E,NA,-27.16751269035533
HU_E_la40,H2,4211.0,0.1260417429730296,0.1260417429730296,True,Hurink E,NA,-14.49746192893401
HU_E_la40,PHASE5B_DOWNSTREAM_PPO,3648.0,19.298203904996626,14.507858409284381,True,Hurink E,520101,-25.928934010152282
HU_E_la40,PHASE5B_DOWNSTREAM_PPO,4332.0,19.019832127989503,14.324422494828468,True,Hurink E,520102,-12.040609137055837
HU_E_la40,PHASE5B_DOWNSTREAM_PPO,4941.0,18.93961958499858,14.305117150914157,True,Hurink E,520103,0.3248730964467005
HU_R_la01,BC_GREEDY,1209.0,0.9237536829896271,0.6280713549058419,True,Hurink R,BC,0.0
HU_R_la01,H1,912.0,0.039417160995071754,0.039417160995071754,True,Hurink R,NA,-24.56575682382134
HU_R_la01,H2,1159.0,0.012591299979249015,0.012591299979249015,True,Hurink R,NA,-4.1356492969396195
HU_R_la01,PHASE5B_DOWNSTREAM_PPO,1228.0,2.0667444769933354,1.7776380389987025,True,Hurink R,520101,1.5715467328370554
HU_R_la01,PHASE5B_DOWNSTREAM_PPO,1194.0,2.0874206089938525,1.7968385810090695,True,Hurink R,520102,-1.2406947890818858
HU_R_la01,PHASE5B_DOWNSTREAM_PPO,1255.0,2.0868314600083977,1.7870825559366494,True,Hurink R,520103,3.80479735318445
HU_R_la02,BC_GREEDY,1266.0,0.948255169991171,0.6583639439195395,True,Hurink R,BC,0.0
HU_R_la02,H1,1235.0,0.03994306499953382,0.03994306499953382,True,Hurink R,NA,-2.448657187993681
HU_R_la02,H2,1185.0,0.0106858040089719,0.0106858040089719,True,Hurink R,NA,-6.398104265402844
HU_R_la02,PHASE5B_DOWNSTREAM_PPO,1240.0,2.0816237359831575,1.7938883990573231,True,Hurink R,520101,-2.0537124802527646
HU_R_la02,PHASE5B_DOWNSTREAM_PPO,1187.0,2.079238094011089,1.7967722339672036,True,Hurink R,520102,-6.240126382306477
HU_R_la02,PHASE5B_DOWNSTREAM_PPO,1246.0,2.1057846909970976,1.8114090439339634,True,Hurink R,520103,-1.5797788309636651
HU_R_la03,BC_GREEDY,1034.0,0.9384993489948101,0.6524028100538999,True,Hurink R,BC,0.0
HU_R_la03,H1,1031.0,0.03966461500385776,0.03966461500385776,True,Hurink R,NA,-0.2901353965183752
HU_R_la03,H2,1173.0,0.011551761999726295,0.011551761999726295,True,Hurink R,NA,13.44294003868472
HU_R_la03,PHASE5B_DOWNSTREAM_PPO,1097.0,2.0590039439848624,1.7728601641138084,True,Hurink R,520101,6.09284332688588
HU_R_la03,PHASE5B_DOWNSTREAM_PPO,1056.0,2.082993438001722,1.7544607861200348,True,Hurink R,520102,2.127659574468085
HU_R_la03,PHASE5B_DOWNSTREAM_PPO,993.0,2.0417437980067916,1.7513340649020392,True,Hurink R,520103,-3.965183752417795
HU_R_la04,BC_GREEDY,1395.0,0.9567527849867474,0.655848647293169,True,Hurink R,BC,0.0
HU_R_la04,H1,823.0,0.045465096016414464,0.045465096016414464,True,Hurink R,NA,-41.00358422939068
HU_R_la04,H2,944.0,0.012695815996266901,0.012695815996266901,True,Hurink R,NA,-32.32974910394265
HU_R_la04,PHASE5B_DOWNSTREAM_PPO,1223.0,2.1913364640204236,1.835112215805566,True,Hurink R,520101,-12.329749103942651
HU_R_la04,PHASE5B_DOWNSTREAM_PPO,1419.0,2.182250379002653,1.870342627109494,True,Hurink R,520102,1.7204301075268817
HU_R_la04,PHASE5B_DOWNSTREAM_PPO,1331.0,2.147105894982815,1.8389830570376944,True,Hurink R,520103,-4.587813620071684
HU_R_la05,BC_GREEDY,1154.0,0.9822612920252141,0.663896920857951,True,Hurink R,BC,0.0
HU_R_la05,H1,1064.0,0.04494282399537042,0.04494282399537042,True,Hurink R,NA,-7.79896013864818
HU_R_la05,H2,975.0,0.012472132977563888,0.012472132977563888,True,Hurink R,NA,-15.511265164644714
HU_R_la05,PHASE5B_DOWNSTREAM_PPO,1254.0,2.080267900018953,1.7656961202155799,True,Hurink R,520101,8.665511265164644
HU_R_la05,PHASE5B_DOWNSTREAM_PPO,1143.0,2.0577773750119377,1.7469515350239817,True,Hurink R,520102,-0.9532062391681109
HU_R_la05,PHASE5B_DOWNSTREAM_PPO,1054.0,2.0476838540052995,1.736766506161075,True,Hurink R,520103,-8.665511265164644
HU_R_la06,BC_GREEDY,1528.0,1.755980810004985,1.1238232491887175,True,Hurink R,BC,0.0
HU_R_la06,H1,1211.0,0.10138488200027496,0.10138488200027496,True,Hurink R,NA,-20.74607329842932
HU_R_la06,H2,1465.0,0.023164969985373318,0.023164969985373318,True,Hurink R,NA,-4.12303664921466
HU_R_la06,PHASE5B_DOWNSTREAM_PPO,1507.0,3.7207092019962147,3.0428606178902555,True,Hurink R,520101,-1.37434554973822
HU_R_la06,PHASE5B_DOWNSTREAM_PPO,1573.0,3.718937083001947,3.0911771711253095,True,Hurink R,520102,2.945026178010471
HU_R_la06,PHASE5B_DOWNSTREAM_PPO,1450.0,3.7372717389953323,3.0633409168513026,True,Hurink R,520103,-5.104712041884817
HU_R_la07,BC_GREEDY,1529.0,1.7372246779850684,1.0633512327622157,True,Hurink R,BC,0.0
HU_R_la07,H1,1196.0,0.09628654600237496,0.09628654600237496,True,Hurink R,NA,-21.778940483976456
HU_R_la07,H2,1263.0,0.02386981001473032,0.02386981001473032,True,Hurink R,NA,-17.39699149771092
HU_R_la07,PHASE5B_DOWNSTREAM_PPO,1408.0,3.5752921829989646,2.9723387190315407,True,Hurink R,520101,-7.913669064748201
HU_R_la07,PHASE5B_DOWNSTREAM_PPO,1697.0,3.6491130689973943,3.0100579291174654,True,Hurink R,520102,10.987573577501635
HU_R_la07,PHASE5B_DOWNSTREAM_PPO,1607.0,3.6955466879880987,2.9792381140287034,True,Hurink R,520103,5.101373446697187
HU_R_la08,BC_GREEDY,1444.0,1.7759140490088612,1.0815304688876495,True,Hurink R,BC,0.0
HU_R_la08,H1,1298.0,0.10845267699914984,0.10845267699914984,True,Hurink R,NA,-10.110803324099724
HU_R_la08,H2,1175.0,0.025379839993547648,0.025379839993547648,True,Hurink R,NA,-18.628808864265928
HU_R_la08,PHASE5B_DOWNSTREAM_PPO,1350.0,3.6406625430099666,2.9822128090600017,True,Hurink R,520101,-6.509695290858725
HU_R_la08,PHASE5B_DOWNSTREAM_PPO,1350.0,3.6937065990059637,2.997521949990187,True,Hurink R,520102,-6.509695290858725
HU_R_la08,PHASE5B_DOWNSTREAM_PPO,1346.0,3.6328193609951995,2.9863850701076444,True,Hurink R,520103,-6.786703601108033
HU_R_la09,BC_GREEDY,1429.0,1.7051507989817765,1.0661446520825848,True,Hurink R,BC,0.0
HU_R_la09,H1,1163.0,0.10459121901658364,0.10459121901658364,True,Hurink R,NA,-18.614415675297412
HU_R_la09,H2,1338.0,0.025350979005452245,0.025350979005452245,True,Hurink R,NA,-6.368089573128062
HU_R_la09,PHASE5B_DOWNSTREAM_PPO,1779.0,3.5448715230158996,2.941501225985121,True,Hurink R,520101,24.492652204338697
HU_R_la09,PHASE5B_DOWNSTREAM_PPO,1658.0,3.657926159008639,2.9725069717969745,True,Hurink R,520102,16.02519244226732
HU_R_la09,PHASE5B_DOWNSTREAM_PPO,1506.0,3.63871601500432,2.9911998620373197,True,Hurink R,520103,5.388383484954514
HU_R_la10,BC_GREEDY,1994.0,1.800522514997283,1.1269590540323406,True,Hurink R,BC,0.0
HU_R_la10,H1,1528.0,0.11216287000570446,0.11216287000570446,True,Hurink R,NA,-23.37011033099298
HU_R_la10,H2,1422.0,0.02393225600826554,0.02393225600826554,True,Hurink R,NA,-28.68605817452357
HU_R_la10,PHASE5B_DOWNSTREAM_PPO,1925.0,3.7280828499933705,3.0688902243273333,True,Hurink R,520101,-3.4603811434302907
HU_R_la10,PHASE5B_DOWNSTREAM_PPO,1751.0,3.722981325990986,3.0778339508688077,True,Hurink R,520102,-12.186559679037112
HU_R_la10,PHASE5B_DOWNSTREAM_PPO,1637.0,3.731613117008237,3.033708417962771,True,Hurink R,520103,-17.9037111334002
HU_R_la11,BC_GREEDY,2061.0,2.838903811003547,1.5821147881506477,True,Hurink R,BC,0.0
HU_R_la11,H1,1682.0,0.2082017550128512,0.2082017550128512,True,Hurink R,NA,-18.38913148956817
HU_R_la11,H2,1817.0,0.04494864502339624,0.04494864502339624,True,Hurink R,NA,-11.838913148956816
HU_R_la11,PHASE5B_DOWNSTREAM_PPO,2456.0,5.562355281988857,4.371864367974922,True,Hurink R,520101,19.165453663270256
HU_R_la11,PHASE5B_DOWNSTREAM_PPO,2530.0,5.503606994985603,4.324230017809896,True,Hurink R,520102,22.755943716642406
HU_R_la11,PHASE5B_DOWNSTREAM_PPO,2083.0,5.63478101498913,4.387072416808223,True,Hurink R,520103,1.0674429888403687
HU_R_la12,BC_GREEDY,1954.0,2.7665702250087634,1.5647166820126586,True,Hurink R,BC,0.0
HU_R_la12,H1,1805.0,0.19912830300745554,0.19912830300745554,True,Hurink R,NA,-7.6253838280450355
HU_R_la12,H2,1700.0,0.04887926098308526,0.04887926098308526,True,Hurink R,NA,-12.99897645854657
HU_R_la12,PHASE5B_DOWNSTREAM_PPO,1914.0,5.510414774005767,4.324223038129276,True,Hurink R,520101,-2.0470829068577276
HU_R_la12,PHASE5B_DOWNSTREAM_PPO,1983.0,5.503199530998245,4.295222587155877,True,Hurink R,520102,1.4841351074718525
HU_R_la12,PHASE5B_DOWNSTREAM_PPO,1928.0,5.540591716009658,4.322459491086192,True,Hurink R,520103,-1.330603889457523
HU_R_la13,BC_GREEDY,1814.0,2.7437859989877325,1.5699836286366917,True,Hurink R,BC,0.0
HU_R_la13,H1,1331.0,0.20543693398940377,0.20543693398940377,True,Hurink R,NA,-26.626240352811465
HU_R_la13,H2,1541.0,0.044545937998918816,0.044545937998918816,True,Hurink R,NA,-15.049614112458656
HU_R_la13,PHASE5B_DOWNSTREAM_PPO,2025.0,5.543346253980417,4.395980686909752,True,Hurink R,520101,11.631753031973538
HU_R_la13,PHASE5B_DOWNSTREAM_PPO,2033.0,5.534853193996241,4.3216025930596516,True,Hurink R,520102,12.072767364939361
HU_R_la13,PHASE5B_DOWNSTREAM_PPO,1904.0,5.516211148002185,4.329883428901667,True,Hurink R,520103,4.961411245865491
HU_R_la14,BC_GREEDY,2213.0,2.947864476009272,1.651598557131365,True,Hurink R,BC,0.0
HU_R_la14,H1,1987.0,0.2046049589989707,0.2046049589989707,True,Hurink R,NA,-10.212381382738364
HU_R_la14,H2,1869.0,0.04061340098269284,0.04061340098269284,True,Hurink R,NA,-15.544509715318572
HU_R_la14,PHASE5B_DOWNSTREAM_PPO,1993.0,5.743532522988971,4.5055439168645535,True,Hurink R,520101,-9.941256213285133
HU_R_la14,PHASE5B_DOWNSTREAM_PPO,2181.0,5.60458865200053,4.376386687916238,True,Hurink R,520102,-1.4460009037505648
HU_R_la14,PHASE5B_DOWNSTREAM_PPO,2004.0,5.584408425987931,4.364505492092576,True,Hurink R,520103,-9.444193402620877
HU_R_la15,BC_GREEDY,2278.0,2.773653247015318,1.5818296319339424,True,Hurink R,BC,0.0
HU_R_la15,H1,1774.0,0.2026420180045534,0.2026420180045534,True,Hurink R,NA,-22.12467076382792
HU_R_la15,H2,1805.0,0.04148054801044054,0.04148054801044054,True,Hurink R,NA,-20.763827919227392
HU_R_la15,PHASE5B_DOWNSTREAM_PPO,2244.0,5.468863937014248,4.33445389897679,True,Hurink R,520101,-1.492537313432836
HU_R_la15,PHASE5B_DOWNSTREAM_PPO,2277.0,5.586204737977823,4.374208344728686,True,Hurink R,520102,-0.043898156277436345
HU_R_la15,PHASE5B_DOWNSTREAM_PPO,2150.0,5.673539392999373,4.453585089097032,True,Hurink R,520103,-5.618964003511852
HU_R_la16,BC_GREEDY,2012.0,2.7630414459854364,1.591232045990182,True,Hurink R,BC,0.0
HU_R_la16,H1,1831.0,0.11620836300426163,0.11620836300426163,True,Hurink R,NA,-8.996023856858846
HU_R_la16,H2,1980.0,0.04071923700394109,0.04071923700394109,True,Hurink R,NA,-1.5904572564612327
HU_R_la16,PHASE5B_DOWNSTREAM_PPO,1858.0,5.592445682006655,4.4300482170365285,True,Hurink R,520101,-7.654075546719682
HU_R_la16,PHASE5B_DOWNSTREAM_PPO,2066.0,5.573568519001128,4.417572014994221,True,Hurink R,520102,2.68389662027833
HU_R_la16,PHASE5B_DOWNSTREAM_PPO,1873.0,5.540747109014774,4.393618891132064,True,Hurink R,520103,-6.9085487077534795
HU_R_la17,BC_GREEDY,1957.0,2.910543359001167,1.6586985732137691,True,Hurink R,BC,0.0
HU_R_la17,H1,1538.0,0.11517634300980717,0.11517634300980717,True,Hurink R,NA,-21.410321921308125
HU_R_la17,H2,1796.0,0.04149933799635619,0.04149933799635619,True,Hurink R,NA,-8.226877874297394
HU_R_la17,PHASE5B_DOWNSTREAM_PPO,1571.0,5.572471027000574,4.452596044022357,True,Hurink R,520101,-19.724067450178847
HU_R_la17,PHASE5B_DOWNSTREAM_PPO,1903.0,5.582587031007279,4.4415523312054574,True,Hurink R,520102,-2.7593254982115485
HU_R_la17,PHASE5B_DOWNSTREAM_PPO,1923.0,5.59294233599212,4.459201762918383,True,Hurink R,520103,-1.7373530914665305
HU_R_la18,BC_GREEDY,2047.0,2.796890383993741,1.6207837640540674,True,Hurink R,BC,0.0
HU_R_la18,H1,1784.0,0.11792296200292185,0.11792296200292185,True,Hurink R,NA,-12.848070346849047
HU_R_la18,H2,1825.0,0.04345341501175426,0.04345341501175426,True,Hurink R,NA,-10.84513922813874
HU_R_la18,PHASE5B_DOWNSTREAM_PPO,1834.0,5.6400330449978355,4.520221175946062,True,Hurink R,520101,-10.405471421592575
HU_R_la18,PHASE5B_DOWNSTREAM_PPO,1852.0,5.651226212008623,4.478243111283518,True,Hurink R,520102,-9.526135808500245
HU_R_la18,PHASE5B_DOWNSTREAM_PPO,1982.0,5.648055038996972,4.492634477064712,True,Hurink R,520103,-3.1753786028334146
HU_R_la19,BC_GREEDY,1709.0,2.7151686460128985,1.6007507600006647,True,Hurink R,BC,0.0
HU_R_la19,H1,1749.0,0.11095506101264618,0.11095506101264618,True,Hurink R,NA,2.3405500292568755
HU_R_la19,H2,1809.0,0.03739115601638332,0.03739115601638332,True,Hurink R,NA,5.851375073142188
HU_R_la19,PHASE5B_DOWNSTREAM_PPO,1685.0,5.471020779979881,4.381332981982268,True,Hurink R,520101,-1.4043300175541251
HU_R_la19,PHASE5B_DOWNSTREAM_PPO,1759.0,5.534020557999611,4.433673779800301,True,Hurink R,520102,2.925687536571094
HU_R_la19,PHASE5B_DOWNSTREAM_PPO,1649.0,5.481058085017139,4.3886251139920205,True,Hurink R,520103,-3.5108250438853132
HU_R_la20,BC_GREEDY,1754.0,2.698206493019825,1.589604137931019,True,Hurink R,BC,0.0
HU_R_la20,H1,1733.0,0.10974058698047884,0.10974058698047884,True,Hurink R,NA,-1.1972633979475484
HU_R_la20,H2,1876.0,0.03910831201937981,0.03910831201937981,True,Hurink R,NA,6.955530216647663
HU_R_la20,PHASE5B_DOWNSTREAM_PPO,1661.0,5.4924298240221106,4.3837230221542995,True,Hurink R,520101,-5.3021664766248575
HU_R_la20,PHASE5B_DOWNSTREAM_PPO,1686.0,5.5469872430257965,4.435805423068814,True,Hurink R,520102,-3.8768529076396807
HU_R_la20,PHASE5B_DOWNSTREAM_PPO,1745.0,5.498973348992877,4.400278322806116,True,Hurink R,520103,-0.5131128848346637
HU_R_la21,BC_GREEDY,2806.0,5.664697561995126,2.8676357349322643,True,Hurink R,BC,0.0
HU_R_la21,H1,2786.0,0.2942432510026265,0.2942432510026265,True,Hurink R,NA,-0.7127583749109052
HU_R_la21,H2,2732.0,0.08821920500486158,0.08821920500486158,True,Hurink R,NA,-2.6372059871703493
HU_R_la21,PHASE5B_DOWNSTREAM_PPO,2642.0,10.54294234199915,7.922341564408271,True,Hurink R,520101,-5.844618674269423
HU_R_la21,PHASE5B_DOWNSTREAM_PPO,2603.0,10.672455458989134,8.01157141092699,True,Hurink R,520102,-7.234497505345688
HU_R_la21,PHASE5B_DOWNSTREAM_PPO,2815.0,11.40888365500723,8.46425376701518,True,Hurink R,520103,0.3207412687099073
HU_R_la22,BC_GREEDY,2195.0,5.529219045012724,2.8149629788531456,True,Hurink R,BC,0.0
HU_R_la22,H1,2190.0,0.28256118201534264,0.28256118201534264,True,Hurink R,NA,-0.22779043280182232
HU_R_la22,H2,2089.0,0.08929830798297189,0.08929830798297189,True,Hurink R,NA,-4.829157175398633
HU_R_la22,PHASE5B_DOWNSTREAM_PPO,2001.0,10.478908990015043,7.832629704818828,True,Hurink R,520101,-8.838268792710705
HU_R_la22,PHASE5B_DOWNSTREAM_PPO,2102.0,10.739860133006005,8.014277183974627,True,Hurink R,520102,-4.236902050113895
HU_R_la22,PHASE5B_DOWNSTREAM_PPO,2229.0,10.806937558983918,8.08049144691904,True,Hurink R,520103,1.5489749430523918
HU_R_la23,BC_GREEDY,2900.0,6.022149997006636,2.9404490891611204,True,Hurink R,BC,0.0
HU_R_la23,H1,2362.0,0.36158778800745495,0.36158778800745495,True,Hurink R,NA,-18.551724137931036
HU_R_la23,H2,2345.0,0.09652548498706892,0.09652548498706892,True,Hurink R,NA,-19.137931034482758
HU_R_la23,PHASE5B_DOWNSTREAM_PPO,2343.0,11.010932960984064,8.275956824305467,True,Hurink R,520101,-19.20689655172414
HU_R_la23,PHASE5B_DOWNSTREAM_PPO,2334.0,10.948316392983543,8.17375288339099,True,Hurink R,520102,-19.517241379310345
HU_R_la23,PHASE5B_DOWNSTREAM_PPO,2478.0,11.032010213006288,8.080973869480658,True,Hurink R,520103,-14.551724137931034
HU_R_la24,BC_GREEDY,2653.0,5.596456093015149,2.8472762088640593,True,Hurink R,BC,0.0
HU_R_la24,H1,2572.0,0.2851778219919652,0.2851778219919652,True,Hurink R,NA,-3.053147380324161
